DATE,FISCAL_YEAR,PRODUCT_CODE,VARIANT,PRODUCT,FORECAST_QUANTITY,gross_price,GROSS_PRICE_TOTAL
2021-05-01,2021,A5519110303,"Standard Black","AQ Gamer 3",10,604.2721,6042.72
2021-05-01,2021,A5519110304,"Plus Firey Red","AQ Gamer 3",5,597.7704,2988.85
2021-05-01,2021,A5520110305,"Plus Cool Blue","AQ Gamer 3",5,632.4885,3162.44
2021-05-01,2021,A5520110306,"Plus Black","AQ Gamer 3",15,639.6816,9595.22
2021-05-01,2021,A5520110307,"Premium Black","AQ Gamer 3",8,609.7926,4878.34
2021-05-01,2021,A5520110308,"Premium Misty Green","AQ Gamer 3",3,590.1159,1770.35
2021-05-01,2021,A5620110401,"Standard Firey Red","AQ Smash 1",5,642.0698,3210.35
2021-05-01,2021,A5620110402,"Standard Cool Blue","AQ Smash 1",10,593.8297,5938.30
2021-05-01,2021,A5621110403,"Standard Black","AQ Smash 1",21,631.1855,13254.90
2021-05-01,2021,A5621110404,"Plus Firey Red","AQ Smash 1",17,639.9614,10879.34
2021-05-01,2021,A5621110405,"Plus Cool Blue","AQ Smash 1",13,601.8173,7823.62
2021-05-01,2021,A5621110406,"Plus Black","AQ Smash 1",11,644.3777,7088.15
2021-05-01,2021,A5621110407,"Premium Black","AQ Smash 1",11,655.7782,7213.56
2021-05-01,2021,A5621110408,"Premium Misty Green","AQ Smash 1",11,657.2525,7229.78
2021-05-01,2021,A5721110501,"Standard Firey Red","AQ Smash 2",17,649.6929,11044.78
2021-05-01,2021,A5721110502,"Standard Cool Blue","AQ Smash 2",19,627.9938,11931.88
2021-05-01,2021,A5721110503,"Standard Black","AQ Smash 2",9,678.3035,6104.73
2021-05-01,2021,A5721110504,"Plus Firey Red","AQ Smash 2",8,655.8348,5246.68
2021-05-01,2021,A5721110505,"Plus Cool Blue","AQ Smash 2",16,674.4272,10790.84
2021-05-01,2021,A5721110506,"Plus Black","AQ Smash 2",17,720.5460,12249.28
2021-05-01,2021,A5820110101,"Standard 1","AQ BZ Allin1",30,681.3022,20439.07
2021-05-01,2021,A5820110102,"Standard 2","AQ BZ Allin1",10,697.5541,6975.54
2021-05-01,2021,A5820110103,"Standard 3","AQ BZ Allin1",15,735.1465,11027.20
2021-05-01,2021,A5820110104,"Plus 1","AQ BZ Allin1",31,690.4971,21405.41
2021-05-01,2021,A5820110105,"Plus 2","AQ BZ Allin1",11,709.3926,7803.32
2021-05-01,2021,A5820110106,"Plus 3","AQ BZ Allin1",12,692.5242,8310.29
2021-05-01,2021,A5820110107,"Premium 1","AQ BZ Allin1",22,737.6775,16228.91
2021-05-01,2021,A5821110108,"Premium 2","AQ BZ Allin1",9,746.7388,6720.65
2021-05-01,2021,A6018110101,"Standard 1","AQ Home Allin1",1,800.4577,800.46
2021-05-01,2021,A6018110102,"Standard 2","AQ Home Allin1",5,764.0542,3820.27
2021-05-01,2021,A6018110103,"Standard 3","AQ Home Allin1",1,770.9789,770.98
2021-05-01,2021,A6018110104,"Plus 1","AQ Home Allin1",3,749.0987,2247.30
2021-05-01,2021,A6018110105,"Plus 2","AQ Home Allin1",5,766.6472,3833.24
2021-05-01,2021,A6018110106,"Plus 3","AQ Home Allin1",2,787.5874,1575.17
2021-05-01,2021,A6019110107,"Premium 1","AQ Home Allin1",5,785.9918,3929.96
2021-05-01,2021,A6019110108,"Premium 2","AQ Home Allin1",3,796.6606,2389.98
2021-05-01,2021,A6119110201,"Standard 1","AQ HOME Allin1 Gen 2",3,824.0889,2472.27
2021-05-01,2021,A6119110202,"Standard 2","AQ HOME Allin1 Gen 2",5,790.1040,3950.52
2021-05-01,2021,A6119110203,"Standard 3","AQ HOME Allin1 Gen 2",2,769.5635,1539.13
2021-05-01,2021,A6119110204,"Plus 1","AQ HOME Allin1 Gen 2",2,807.2638,1614.53
2021-05-01,2021,A6120110205,"Plus 2","AQ HOME Allin1 Gen 2",2,834.9812,1669.96
2021-05-01,2021,A6120110206,"Plus 3","AQ HOME Allin1 Gen 2",4,810.6034,3242.41
2021-05-01,2021,A6218160101,Standard,"AQ Digit SSD",282,13.5941,3833.54
2021-05-01,2021,A6218160102,Plus,"AQ Digit SSD",163,15.2481,2485.44
2021-05-01,2021,A6219160103,Premium,"AQ Digit SSD",587,16.3003,9568.28
2021-05-01,2021,A6319160201,Standard,"AQ Neuer SSD",176,17.3590,3055.18
2021-05-01,2021,A6319160202,Plus,"AQ Neuer SSD",658,18.5733,12221.23
2021-05-01,2021,A6319160203,Premium,"AQ Neuer SSD",270,19.3433,5222.69
2021-05-01,2021,A6419160301,Standard,"AQ Clx1",1075,17.8043,19139.62
2021-05-01,2021,A6419160302,Plus,"AQ Clx1",511,19.6723,10052.55
2021-05-01,2021,A6419160303,Premium,"AQ Clx1",803,19.3342,15525.36
2021-05-01,2021,A6519160401,Standard,"AQ Clx2",626,20.2889,12700.85
2021-05-01,2021,A6520160402,Plus,"AQ Clx2",284,20.1650,5726.86
2021-05-01,2021,A6520160403,Premium,"AQ Clx2",655,21.2830,13940.37
2021-05-01,2021,A6620160501,Standard,"AQ Clx3",1233,22.8530,28177.75
2021-05-01,2021,A6720160103,Premium,"AQ Pen Drive 2 IN 1",1644,4.4411,7301.17
2021-05-01,2021,A6818160201,Standard,"AQ Pen Drive DRC",1191,2.9990,3571.81
2021-05-01,2021,A6818160202,Plus,"AQ Pen Drive DRC",507,3.8531,1953.52
2021-05-01,2021,A6819160203,Premium,"AQ Pen Drive DRC",1404,5.0984,7158.15
2021-05-01,2021,A7118160101,Standard,"AQ Wi Power Dx1",876,29.6712,25991.97
2021-05-01,2021,A7119160102,Plus,"AQ Wi Power Dx1",606,29.9264,18135.40
2021-05-01,2021,A7119160103,Premium,"AQ Wi Power Dx1",131,28.7736,3769.34
2021-05-01,2021,A7219160201,Standard,"AQ Wi Power Dx2",280,32.9575,9228.10
2021-05-01,2021,A7220160202,Plus,"AQ Wi Power Dx2",450,35.2053,15842.39
2021-05-01,2021,A7220160203,Premium,"AQ Wi Power Dx2",390,37.4784,14616.58
2021-05-01,2021,A7321160301,Standard,"AQ Wi Power Dx3",793,40.7954,32350.75
2021-05-01,2021,A7321160302,Plus,"AQ Wi Power Dx3",340,43.9446,14941.16
2021-05-01,2021,A7321160303,Premium,"AQ Wi Power Dx3",699,42.8483,29950.96
2021-06-01,2021,A0118150101,Standard,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",53,19.0573,1010.04
2021-06-01,2021,A0118150102,Plus,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",139,21.4565,2982.45
2021-06-01,2021,A0118150103,Premium,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",69,21.7795,1502.79
2021-06-01,2021,A0118150104,"Premium Plus","AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",101,22.9729,2320.26
2021-06-01,2021,A0219150201,Standard,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",29,23.6987,687.26
2021-06-01,2021,A0219150202,Plus,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",167,24.7312,4130.11
2021-06-01,2021,A0220150203,Premium,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",137,23.6154,3235.31
2021-06-01,2021,A0320150301,Standard,"AQ Zion Saga",46,23.7223,1091.23
2021-06-01,2021,A0321150302,Plus,"AQ Zion Saga",82,27.1027,2222.42
2021-06-01,2021,A0321150303,Premium,"AQ Zion Saga",56,28.0059,1568.33
2021-06-01,2021,A0418150103,"Standard 3","AQ Mforce Gen X",130,19.5235,2538.06
2021-06-01,2021,A0418150104,"Plus 1","AQ Mforce Gen X",41,19.9239,816.88
2021-06-01,2021,A0418150105,"Plus 2","AQ Mforce Gen X",148,20.0766,2971.34
2021-06-01,2021,A0418150106,"Plus 3","AQ Mforce Gen X",63,19.9365,1256.00
2021-06-01,2021,A0519150201,"Standard 1","AQ Mforce Gen Y",137,22.3984,3068.58
2021-06-01,2021,A0519150202,"Standard 2","AQ Mforce Gen Y",45,24.9298,1121.84
2021-06-01,2021,A0519150203,"Standard 3","AQ Mforce Gen Y",82,26.5871,2180.14
2021-06-01,2021,A0519150204,"Plus 1","AQ Mforce Gen Y",68,26.1081,1775.35
2021-06-01,2021,A0519150205,"Plus 2","AQ Mforce Gen Y",83,29.7008,2465.17
2021-06-01,2021,A0519150206,"Plus 3","AQ Mforce Gen Y",141,31.2439,4405.39
2021-06-01,2021,A0519150207,"Premium 1","AQ Mforce Gen Y",138,32.4427,4477.09
2021-06-01,2021,A0519150208,"Premium 2","AQ Mforce Gen Y",30,30.5816,917.45
2021-06-01,2021,A0619150301,"Standard 1","AQ Mforce Gen Z",181,30.4696,5515.00
2021-06-01,2021,A0619150302,"Standard 2","AQ Mforce Gen Z",118,34.0973,4023.48
2021-06-01,2021,A0620150303,"Standard 3","AQ Mforce Gen Z",144,34.2412,4930.73
2021-06-01,2021,A0620150304,"Plus 1","AQ Mforce Gen Z",184,37.5826,6915.20
2021-06-01,2021,A0620150305,"Plus 2","AQ Mforce Gen Z",83,36.5679,3035.14
2021-06-01,2021,A0620150306,"Plus 3","AQ Mforce Gen Z",142,37.5278,5328.95
2021-06-01,2021,A0621150307,"Premium 1","AQ Mforce Gen Z",23,36.2434,833.60
2021-06-01,2021,A0621150308,"Premium 2","AQ Mforce Gen Z",197,39.3990,7761.60
2021-06-01,2021,A0721150401,Standard,"AQ GT 21",18,39.3377,708.08
2021-06-01,2021,A0721150402,"Plus 1","AQ GT 21",62,39.1465,2427.08
2021-06-01,2021,A0721150403,"Plus 2","AQ GT 21",87,39.2990,3419.01
2021-06-01,2021,A0721150404,Premium,"AQ GT 21",158,39.1215,6181.20
2021-06-01,2021,A0821150501,Standard,"AQ Marquee P3",59,40.5013,2389.58
2021-06-01,2021,A0821150502,"Plus 1","AQ Marquee P3",162,43.2966,7014.05
2021-06-01,2021,A0821150503,"Plus 2","AQ Marquee P3",28,42.3841,1186.75
2021-06-01,2021,A0821150504,Premium,"AQ Marquee P3",174,44.7044,7778.57
2021-06-01,2021,A0921150601,Standard,"AQ Marquee P4",121,45.0813,5454.84
2021-06-01,2021,A1018150101,Standard,"AQ 5000 Series Electron 9 5900X Desktop Processor",64,111.1036,7110.63
2021-06-01,2021,A1018150102,Plus,"AQ 5000 Series Electron 9 5900X Desktop Processor",82,123.4797,10125.34
2021-06-01,2021,A1018150103,Premium,"AQ 5000 Series Electron 9 5900X Desktop Processor",146,123.9315,18094.00
2021-06-01,2021,A1118150201,Standard,"AQ 5000 Series Electron 8 5900X Desktop Processor",192,124.2640,23858.69
2021-06-01,2021,A1118150202,Plus,"AQ 5000 Series Electron 8 5900X Desktop Processor",109,129.5836,14124.61
2021-06-01,2021,A1119150203,Premium,"AQ 5000 Series Electron 8 5900X Desktop Processor",117,139.8962,16367.86
2021-06-01,2021,A1219150301,Standard,"AQ 5000 Series Ultron 8 5900X Desktop Processor",208,135.6822,28221.90
2021-06-01,2021,A1219150302,Plus,"AQ 5000 Series Ultron 8 5900X Desktop Processor",38,145.1474,5515.60
2021-06-01,2021,A1219150303,Premium,"AQ 5000 Series Ultron 8 5900X Desktop Processor",236,142.9402,33733.89
2021-06-01,2021,A1319150401,Standard,"AQ Electron 5 3600 Desktop Processor",181,149.1034,26987.72
2021-06-01,2021,A1320150402,Plus,"AQ Electron 5 3600 Desktop Processor",179,150.2450,26893.86
2021-06-01,2021,A1320150403,Premium,"AQ Electron 5 3600 Desktop Processor",188,160.6912,30209.95
2021-06-01,2021,A1420150501,Standard,"AQ Electron 4 3600 Desktop Processor",112,160.5082,17976.92
2021-06-01,2021,A1420150502,Plus,"AQ Electron 4 3600 Desktop Processor",93,169.4999,15763.49
2021-06-01,2021,A1421150503,Premium,"AQ Electron 4 3600 Desktop Processor",78,176.4389,13762.23
2021-06-01,2021,A1521150601,Standard,"AQ Electron 3 3600 Desktop Processor",42,186.2917,7824.25
2021-06-01,2021,A1521150602,Plus,"AQ Electron 3 3600 Desktop Processor",162,185.4599,30044.50
2021-06-01,2021,A1618150101,Standard,"AQ MB Elite",82,19.6485,1611.18
2021-06-01,2021,A1618150102,"Plus 1","AQ MB Elite",60,20.4629,1227.77
2021-06-01,2021,A1618150103,"Plus 2","AQ MB Elite",27,21.2017,572.45
2021-06-01,2021,A1618150104,Premium,"AQ MB Elite",109,21.4489,2337.93
2021-06-01,2021,A1718150201,Standard,"AQ MB Crossx",41,21.8879,897.40
2021-06-01,2021,A1718150202,"Plus 1","AQ MB Crossx",27,22.8957,618.18
2021-06-01,2021,A1718150203,"Plus 2","AQ MB Crossx",21,27.3445,574.23
2021-06-01,2021,A1718150204,Premium,"AQ MB Crossx",33,28.3991,937.17
2021-06-01,2021,A1819150301,Standard,"AQ MB Crossx 2",110,28.8615,3174.77
2021-06-01,2021,A1819150302,"Plus 1","AQ MB Crossx 2",49,31.9525,1565.67
2021-06-01,2021,A1819150303,"Plus 2","AQ MB Crossx 2",18,32.1924,579.46
2021-06-01,2021,A1819150304,Premium,"AQ MB Crossx 2",49,32.2612,1580.80
2021-06-01,2021,A1919150401,Standard,"AQ MB Lito",21,33.7609,708.98
2021-06-01,2021,A1919150402,"Plus 1","AQ MB Lito",20,35.0256,700.51
2021-06-01,2021,A1919150403,"Plus 2","AQ MB Lito",85,35.8350,3045.98
2021-06-01,2021,A1920150404,Premium,"AQ MB Lito",102,38.9780,3975.76
2021-06-01,2021,A2020150501,Standard,"AQ MB Lito 2",14,41.3696,579.17
2021-06-01,2021,A2020150502,"Plus 1","AQ MB Lito 2",23,39.3932,906.04
2021-06-01,2021,A2021150503,"Plus 2","AQ MB Lito 2",23,45.4377,1045.07
2021-06-01,2021,A2118150101,"Standard 1","AQ Master wired x1 Ms",1243,2.9434,3658.65
2021-06-01,2021,A2118150102,"Standard 2","AQ Master wired x1 Ms",1023,3.9998,4091.80
2021-06-01,2021,A2118150103,"Plus 1","AQ Master wired x1 Ms",613,4.5295,2776.58
2021-06-01,2021,A2118150104,"Plus 2","AQ Master wired x1 Ms",554,5.0459,2795.43
2021-06-01,2021,A2118150105,"Premium 1","AQ Master wired x1 Ms",1228,4.6904,5759.81
2021-06-01,2021,A2118150106,"Premium 2","AQ Master wired x1 Ms",881,5.2542,4628.95
2021-06-01,2021,A2218150201,"Standard 1","AQ Master wireless x1 Ms",365,5.4383,1984.98
2021-06-01,2021,A2218150202,"Standard 2","AQ Master wireless x1 Ms",213,6.4054,1364.35
2021-06-01,2021,A2219150203,"Plus 1","AQ Master wireless x1 Ms",1196,6.7301,8049.20
2021-06-01,2021,A2219150204,"Plus 2","AQ Master wireless x1 Ms",779,7.3526,5727.68
2021-06-01,2021,A2219150205,"Premium 1","AQ Master wireless x1 Ms",991,7.9813,7909.47
2021-06-01,2021,A2219150206,"Premium 2","AQ Master wireless x1 Ms",1008,8.3193,8385.85
2021-06-01,2021,A2319150301,"Standard 1","AQ Gamers Ms",685,8.8044,6031.01
2021-06-01,2021,A2319150302,"Standard 2","AQ Gamers Ms",712,8.9901,6400.95
2021-06-01,2021,A2319150303,"Plus 1","AQ Gamers Ms",533,9.3977,5008.97
2021-06-01,2021,A2319150304,"Plus 2","AQ Gamers Ms",1105,10.4573,11555.32
2021-06-01,2021,A2319150305,"Premium 1","AQ Gamers Ms",599,10.4370,6251.76
2021-06-01,2021,A2319150306,"Premium 2","AQ Gamers Ms",584,10.8659,6345.69
2021-06-01,2021,A2419150401,"Standard 1","AQ Lite Ms",671,11.4829,7705.03
2021-06-01,2021,A2419150402,"Standard 2","AQ Lite Ms",678,11.2819,7649.13
2021-06-01,2021,A2419150403,"Plus 1","AQ Lite Ms",713,10.8925,7766.35
2021-06-01,2021,A2419150404,"Plus 2","AQ Lite Ms",645,11.6332,7503.41
2021-06-01,2021,A2419150405,"Premium 1","AQ Lite Ms",465,12.7423,5925.17
2021-06-01,2021,A2420150406,"Premium 2","AQ Lite Ms",431,12.2979,5300.39
2021-06-01,2021,A2520150501,"Standard 1","AQ Maxima Ms",463,12.0689,5587.90
2021-06-01,2021,A2520150502,"Standard 2","AQ Maxima Ms",1339,14.5267,19451.25
2021-06-01,2021,A2520150503,"Plus 1","AQ Maxima Ms",454,14.1682,6432.36
2021-06-01,2021,A2520150504,"Plus 2","AQ Maxima Ms",894,14.2800,12766.32
2021-06-01,2021,A2520150505,"Premium 1","AQ Maxima Ms",337,15.1762,5114.38
2021-06-01,2021,A2520150506,"Premium 2","AQ Maxima Ms",1122,14.5677,16344.96
2021-06-01,2021,A2620150601,"Standard 1","AQ Qwerty Ms",1319,14.9013,19654.81
2021-06-01,2021,A2620150602,"Standard 2","AQ Qwerty Ms",1017,15.8102,16078.97
2021-06-01,2021,A2620150603,"Plus 1","AQ Qwerty Ms",1432,15.9792,22882.21
2021-06-01,2021,A2620150604,"Plus 2","AQ Qwerty Ms",600,16.5491,9929.46
2021-06-01,2021,A2620150605,"Premium 1","AQ Qwerty Ms",128,16.5882,2123.29
2021-06-01,2021,A2620150606,"Premium 2","AQ Qwerty Ms",390,16.7850,6546.15
2021-06-01,2021,A2720150701,"Standard 1","AQ Trigger Ms",216,17.0917,3691.81
2021-06-01,2021,A2721150702,"Standard 2","AQ Trigger Ms",707,17.2368,12186.42
2021-06-01,2021,A2721150703,"Plus 1","AQ Trigger Ms",249,16.9353,4216.89
2021-06-01,2021,A2721150704,"Plus 2","AQ Trigger Ms",804,19.5860,15747.14
2021-06-01,2021,A2721150705,"Premium 1","AQ Trigger Ms",419,19.4042,8130.36
2021-06-01,2021,A2721150706,"Premium 2","AQ Trigger Ms",939,20.0537,18830.42
2021-06-01,2021,A2821150801,"Standard 1","AQ Lumina Ms",1283,21.7118,27856.24
2021-06-01,2021,A2918150101,"Standard 1","AQ Master wired x1",76,6.8991,524.33
2021-06-01,2021,A2918150102,"Standard 2","AQ Master wired x1",238,7.5979,1808.30
2021-06-01,2021,A2918150103,"Plus 1","AQ Master wired x1",288,7.7693,2237.56
2021-06-01,2021,A2918150104,"Plus 2","AQ Master wired x1",508,8.9514,4547.31
2021-06-01,2021,A2918150105,"Premium 1","AQ Master wired x1",571,9.4650,5404.52
2021-06-01,2021,A2918150106,"Premium 2","AQ Master wired x1",305,10.4188,3177.73
2021-06-01,2021,A3018150201,"Standard 1","AQ Master wireless x1",341,10.7955,3681.27
2021-06-01,2021,A3018150202,"Standard 2","AQ Master wireless x1",187,11.0524,2066.80
2021-06-01,2021,A3018150203,"Plus 1","AQ Master wireless x1",649,12.3739,8030.66
2021-06-01,2021,A3019150204,"Plus 2","AQ Master wireless x1",489,11.6011,5672.94
2021-06-01,2021,A3019150205,"Premium 1","AQ Master wireless x1",340,12.0509,4097.31
2021-06-01,2021,A3019150206,"Premium 2","AQ Master wireless x1",100,13.0018,1300.18
2021-06-01,2021,A3119150301,"Standard 1","AQ Gamers ",291,13.5061,3930.28
2021-06-01,2021,A3119150302,"Standard 2","AQ Gamers ",259,15.3071,3964.54
2021-06-01,2021,A3119150303,"Plus 1","AQ Gamers ",72,16.2407,1169.33
2021-06-01,2021,A3120150304,"Plus 2","AQ Gamers ",402,16.3792,6584.44
2021-06-01,2021,A3120150305,"Premium 1","AQ Gamers ",331,16.3218,5402.52
2021-06-01,2021,A3120150306,"Premium 2","AQ Gamers ",595,19.3003,11483.68
2021-06-01,2021,A3220150401,"Standard 1","AQ Lite",125,18.4943,2311.79
2021-06-01,2021,A3220150402,"Standard 2","AQ Lite",615,18.7947,11558.74
2021-06-01,2021,A3220150403,"Plus 1","AQ Lite",543,18.5844,10091.33
2021-06-01,2021,A3220150404,"Plus 2","AQ Lite",581,18.4219,10703.12
2021-06-01,2021,A3220150405,"Premium 1","AQ Lite",537,18.9415,10171.59
2021-06-01,2021,A3220150406,"Premium 2","AQ Lite",551,20.0066,11023.64
2021-06-01,2021,A3320150501,"Standard 1","AQ Maxima",539,20.3908,10990.64
2021-06-01,2021,A3320150502,"Standard 2","AQ Maxima",460,21.6988,9981.45
2021-06-01,2021,A3320150503,"Plus 1","AQ Maxima",258,20.8733,5385.31
2021-06-01,2021,A3320150504,"Plus 2","AQ Maxima",274,22.1341,6064.74
2021-06-01,2021,A3320150505,"Premium 1","AQ Maxima",291,23.0844,6717.56
2021-06-01,2021,A3320150506,"Premium 2","AQ Maxima",230,23.7678,5466.59
2021-06-01,2021,A3420150601,"Standard 1","AQ Qwerty",277,24.5690,6805.61
2021-06-01,2021,A3420150602,"Standard 2","AQ Qwerty",327,23.9726,7839.04
2021-06-01,2021,A3421150603,"Plus 1","AQ Qwerty",154,26.9507,4150.41
2021-06-01,2021,A3421150604,"Plus 2","AQ Qwerty",389,27.4152,10664.51
2021-06-01,2021,A3421150605,"Premium 1","AQ Qwerty",575,29.8692,17174.79
2021-06-01,2021,A3421150606,"Premium 2","AQ Qwerty",423,29.6709,12550.79
2021-06-01,2021,A3521150701,"Standard 1","AQ Trigger",560,29.3872,16456.83
2021-06-01,2021,A3521150702,"Standard 2","AQ Trigger",434,30.3414,13168.17
2021-06-01,2021,A3521150703,"Plus 1","AQ Trigger",532,31.7665,16899.78
2021-06-01,2021,A3521150704,"Plus 2","AQ Trigger",191,33.6246,6422.30
2021-06-01,2021,A3521150705,"Premium 1","AQ Trigger",190,34.5114,6557.17
2021-06-01,2021,A3718150101,Standard,"AQ LION x1",39,16.5127,644.00
2021-06-01,2021,A3718150102,"Plus 1 ","AQ LION x1",19,16.1015,305.93
2021-06-01,2021,A3718150103,"Plus 2","AQ LION x1",89,17.5697,1563.70
2021-06-01,2021,A3718150105,Premium,"AQ LION x1",16,18.0312,288.50
2021-06-01,2021,A3818150201,Standard,"AQ LION x2",14,17.2648,241.71
2021-06-01,2021,A3818150202,"Plus 1 ","AQ LION x2",43,17.5197,753.35
2021-06-01,2021,A3819150203,"Plus 2","AQ LION x2",20,18.4533,369.07
2021-06-01,2021,A3819150204,"Plus 3","AQ LION x2",62,21.1942,1314.04
2021-06-01,2021,A3819150205,Premium,"AQ LION x2",57,21.6066,1231.58
2021-06-01,2021,A3920150301,Standard,"AQ LION x3",88,22.1454,1948.80
2021-06-01,2021,A3920150302,"Plus 1 ","AQ LION x3",109,23.1520,2523.57
2021-06-01,2021,A3920150303,"Plus 2","AQ LION x3",15,25.4670,382.01
2021-06-01,2021,A3920150304,"Plus 3","AQ LION x3",28,25.0442,701.24
2021-06-01,2021,A3920150305,Premium,"AQ LION x3",95,27.4546,2608.19
2021-06-01,2021,A4020150401,Standard,"AQ Mx NB",70,26.9302,1885.11
2021-06-01,2021,A4020150402,"Plus 1 ","AQ Mx NB",75,28.4500,2133.75
2021-06-01,2021,A4021150403,"Plus 2","AQ Mx NB",85,29.9423,2545.10
2021-06-01,2021,A4021150404,"Plus 3","AQ Mx NB",40,28.5800,1143.20
2021-06-01,2021,A4021150405,Premium,"AQ Mx NB",32,31.7029,1014.49
2021-06-01,2021,A4118110105,"Plus Blue","AQ Aspiron",9,182.8932,1646.04
2021-06-01,2021,A4118110106,"Plus Red","AQ Aspiron",7,187.7533,1314.27
2021-06-01,2021,A4118110107,"Premium Black","AQ Aspiron",36,195.7721,7047.80
2021-06-01,2021,A4218110201,"Standard Grey","AQ Digit",7,200.2732,1401.91
2021-06-01,2021,A4218110202,"Standard Blue","AQ Digit",16,215.9341,3454.95
2021-06-01,2021,A4218110203,"Standard Red","AQ Digit",25,236.8486,5921.22
2021-06-01,2021,A4218110204,"Plus Grey","AQ Digit",29,232.1038,6731.01
2021-06-01,2021,A4218110205,"Plus Blue","AQ Digit",33,240.1403,7924.63
2021-06-01,2021,A4218110206,"Plus Red","AQ Digit",15,237.0183,3555.27
2021-06-01,2021,A4218110207,"Premium Black","AQ Digit",9,249.1303,2242.17
2021-06-01,2021,A4218110208,"Premium Misty Green","AQ Digit",13,243.0414,3159.54
2021-06-01,2021,A4318110301,"Standard Grey","AQ Velocity",24,264.7000,6352.80
2021-06-01,2021,A4319110302,"Standard Blue","AQ Velocity",28,267.2091,7481.85
2021-06-01,2021,A4319110303,"Standard Red","AQ Velocity",15,261.2305,3918.46
2021-06-01,2021,A4319110304,"Plus Grey","AQ Velocity",7,267.0636,1869.45
2021-06-01,2021,A4319110305,"Plus Blue","AQ Velocity",25,277.8079,6945.20
2021-06-01,2021,A4319110306,"Plus Red","AQ Velocity",24,275.8194,6619.67
2021-06-01,2021,A4419110401,"Standard Grey","AQ Elite",30,271.3471,8140.41
2021-06-01,2021,A4419110402,"Standard Blue","AQ Elite",36,281.9504,10150.21
2021-06-01,2021,A4419110403,"Standard Red","AQ Elite",34,288.0503,9793.71
2021-06-01,2021,A4419110404,"Plus Grey","AQ Elite",15,286.8973,4303.46
2021-06-01,2021,A4419110405,"Plus Blue","AQ Elite",16,291.2071,4659.31
2021-06-01,2021,A4419110406,"Plus Red","AQ Elite",7,287.5666,2012.97
2021-06-01,2021,A4419110407,"Premium Black","AQ Elite",20,287.4934,5749.87
2021-06-01,2021,A4419110408,"Premium Misty Green","AQ Elite",8,297.0277,2376.22
2021-06-01,2021,A4519110501,"Standard Grey","AQ Gen X",19,311.8396,5924.95
2021-06-01,2021,A4519110502,"Standard Blue","AQ Gen X",25,300.3378,7508.45
2021-06-01,2021,A4519110503,"Standard Red","AQ Gen X",6,306.9189,1841.51
2021-06-01,2021,A4520110504,"Plus Grey","AQ Gen X",21,341.7343,7176.42
2021-06-01,2021,A4520110505,"Plus Blue","AQ Gen X",26,325.2156,8455.61
2021-06-01,2021,A4520110506,"Plus Red","AQ Gen X",27,325.2561,8781.91
2021-06-01,2021,A4520110507,"Premium Black","AQ Gen X",12,322.9426,3875.31
2021-06-01,2021,A4520110508,"Premium Misty Green","AQ Gen X",32,327.0930,10466.98
2021-06-01,2021,A4620110601,"Standard Grey","AQ Gen Y",25,347.2474,8681.19
2021-06-01,2021,A4620110602,"Standard Blue","AQ Gen Y",29,346.6886,10053.97
2021-06-01,2021,A4620110603,"Standard Red","AQ Gen Y",15,366.0459,5490.69
2021-06-01,2021,A4620110604,"Plus Grey","AQ Gen Y",9,353.0982,3177.88
2021-06-01,2021,A4620110605,"Plus Blue","AQ Gen Y",34,349.2525,11874.59
2021-06-01,2021,A4620110606,"Plus Red","AQ Gen Y",5,348.5375,1742.69
2021-06-01,2021,A4620110607,"Premium Black","AQ Gen Y",26,347.8030,9042.88
2021-06-01,2021,A4620110608,"Premium Misty Green","AQ Gen Y",12,363.0630,4356.76
2021-06-01,2021,A4720110701,"Standard Grey","AQ GEN Z",17,367.7335,6251.47
2021-06-01,2021,A4720110702,"Standard Blue","AQ GEN Z",7,371.4027,2599.82
2021-06-01,2021,A4721110703,"Standard Red","AQ GEN Z",8,361.6496,2893.20
2021-06-01,2021,A4721110704,"Plus Grey","AQ GEN Z",17,380.2153,6463.66
2021-06-01,2021,A4721110705,"Plus Blue","AQ GEN Z",20,377.4069,7548.14
2021-06-01,2021,A4918110101,"Standard Grey","AQ BZ 101",31,419.1936,12995.00
2021-06-01,2021,A4918110102,"Standard Blue","AQ BZ 101",22,451.4881,9932.74
2021-06-01,2021,A4918110103,"Premium Black","AQ BZ 101",20,428.1451,8562.90
2021-06-01,2021,A4918110104,"Premium Misty Green","AQ BZ 101",22,460.2805,10126.17
2021-06-01,2021,A5018110201,"Standard Grey","AQ BZ Compact",32,451.7049,14454.56
2021-06-01,2021,A5018110202,"Standard Blue","AQ BZ Compact",28,462.5568,12951.59
2021-06-01,2021,A5018110203,"Standard Red","AQ BZ Compact",33,452.1420,14920.69
2021-06-01,2021,A5018110204,"Plus Grey","AQ BZ Compact",24,447.7337,10745.61
